sandboxLog;lambdaLog;timestamp
;{'time': 11300, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2067.0188, 'humidity': 72.34038};11300
;{'time': 11400, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2066.6814, 'humidity': 72.3592};11400
;{'time': 11500, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2066.343, 'humidity': 72.37798};11500
;{'time': 11600, 'best_bid': 1081, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2066.004, 'humidity': 72.39674};11600
;{'time': 11700, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2065.6643, 'humidity': 72.41547};11700
;{'time': 11800, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2065.3237, 'humidity': 72.434166};11800
;{'time': 11900, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2064.9824, 'humidity': 72.452835};11900
;{'time': 12000, 'best_bid': 1081, 'best_ask': 1089, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2064.6406, 'humidity': 72.47147};12000
;{'time': 12100, 'best_bid': 1082, 'best_ask': 1086, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2064.2979, 'humidity': 72.490074};12100
;{'time': 12200, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2063.9546, 'humidity': 72.50865};12200
;{'time': 12300, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2063.6104, 'humidity': 72.5272};12300
;{'time': 12400, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2063.2656, 'humidity': 72.545715};12400
;{'time': 12500, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2062.9202, 'humidity': 72.5642};12500
;{'time': 12600, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2062.574, 'humidity': 72.58266};12600
;{'time': 12700, 'best_bid': 1084, 'best_ask': 1088, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2062.227, 'humidity': 72.60108};12700
;{'time': 12800, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2061.8794, 'humidity': 72.619484};12800
;{'time': 12900, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2061.531, 'humidity': 72.63785};12900
;{'time': 13000, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2061.1821, 'humidity': 72.65619};13000
;{'time': 13100, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2060.8323, 'humidity': 72.67449};13100
;{'time': 13200, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2060.482, 'humidity': 72.69277};13200
;{'time': 13300, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2060.1309, 'humidity': 72.71102};13300
;{'time': 13400, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2059.779, 'humidity': 72.72925};13400
;{'time': 13500, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2059.4265, 'humidity': 72.74744};13500
;{'time': 13600, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2059.0732, 'humidity': 72.7656};13600
;{'time': 13700, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2058.7195, 'humidity': 72.78373};13700
;{'time': 13800, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2058.3647, 'humidity': 72.801834};13800
;{'time': 13900, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1090.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2058.0095, 'humidity': 72.81991};13900
;{'time': 14000, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2057.6536, 'humidity': 72.83796};14000
;{'time': 14100, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2057.297, 'humidity': 72.85597};14100
;{'time': 14200, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2056.9397, 'humidity': 72.87396};14200
;{'time': 14300, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2056.5818, 'humidity': 72.89192};14300
;{'time': 14400, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1091.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2056.2231, 'humidity': 72.90986};14400
;{'time': 14500, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2055.8638, 'humidity': 72.92776};14500
;{'time': 14600, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2055.504, 'humidity': 72.94563};14600
;{'time': 14700, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2055.143, 'humidity': 72.96348};14700
;{'time': 14800, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2054.7817, 'humidity': 72.9813};14800
;{'time': 14900, 'best_bid': 1092, 'best_ask': 1097, 'bidPrice': 1092.0, 'askPrice': 1093.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2054.42, 'humidity': 72.99909};14900
;{'time': 15000, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2054.0571, 'humidity': 73.01685};15000
;{'time': 15100, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2053.6938, 'humidity': 73.034584};15100
;{'time': 15200, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2053.3298, 'humidity': 73.05229};15200
;{'time': 15300, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2052.9653, 'humidity': 73.06997};15300
;{'time': 15400, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2052.5999, 'humidity': 73.087616};15400
;{'time': 15500, 'best_bid': 1094, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2052.234, 'humidity': 73.10524};15500
;{'time': 15600, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2051.8674, 'humidity': 73.12283};15600
;{'time': 15700, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2051.5002, 'humidity': 73.1404};15700
;{'time': 15800, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2051.1323, 'humidity': 73.157936};15800
;{'time': 15900, 'best_bid': 1086, 'best_ask': 1089, 'bidPrice': 1089.5, 'askPrice': 1091.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2050.7637, 'humidity': 73.17545};15900
;{'time': 16000, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2050.3945, 'humidity': 73.19293};16000
;{'time': 16100, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2050.0247, 'humidity': 73.21039};16100
;{'time': 16200, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.0, 'askPrice': 1092.0, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2049.6543, 'humidity': 73.22782};16200
;{'time': 16300, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2049.2832, 'humidity': 73.245224};16300
;{'time': 16400, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2048.9114, 'humidity': 73.262596};16400
;{'time': 16500, 'best_bid': 1088, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2048.539, 'humidity': 73.279945};16500
;{'time': 16600, 'best_bid': 1084, 'best_ask': 1086, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2048.166, 'humidity': 73.297264};16600
;{'time': 16700, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2047.7924, 'humidity': 73.31456};16700
;{'time': 16800, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2047.4181, 'humidity': 73.331825};16800
;{'time': 16900, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.9, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2047.0432, 'humidity': 73.34907};16900
;{'time': 17000, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2046.6676, 'humidity': 73.36628};17000
;{'time': 17100, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -5.0, 'sunlight': 2046.2915, 'humidity': 73.38347};17100
;{'time': 17200, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2045.9147, 'humidity': 73.40063};17200
;{'time': 17300, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2045.5374, 'humidity': 73.41776};17300
;{'time': 17400, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2045.1593, 'humidity': 73.43487};17400
;{'time': 17500, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2044.7806, 'humidity': 73.45194};17500
;{'time': 17600, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2044.4015, 'humidity': 73.469};17600
;{'time': 17700, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2044.0216, 'humidity': 73.48603};17700
;{'time': 17800, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2043.6411, 'humidity': 73.50303};17800
;{'time': 17900, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2043.26, 'humidity': 73.520004};17900
;{'time': 18000, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2042.8784, 'humidity': 73.53696};18000
;{'time': 18100, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2042.4961, 'humidity': 73.55388};18100
;{'time': 18200, 'best_bid': 1081, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2042.1132, 'humidity': 73.57077};18200
;{'time': 18300, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2041.7297, 'humidity': 73.58765};18300
;{'time': 18400, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2041.3456, 'humidity': 73.60449};18400
;{'time': 18500, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2040.9609, 'humidity': 73.62131};18500
;{'time': 18600, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2040.5757, 'humidity': 73.63811};18600
;{'time': 18700, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2040.1898, 'humidity': 73.65487};18700
;{'time': 18800, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2039.8033, 'humidity': 73.671616};18800
;{'time': 18900, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2039.4163, 'humidity': 73.68833};18900
;{'time': 19000, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2039.0287, 'humidity': 73.705025};19000
;{'time': 19100, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2038.6404, 'humidity': 73.72169};19100
;{'time': 19200, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2038.2516, 'humidity': 73.738335};19200
;{'time': 19300, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2037.8622, 'humidity': 73.75495};19300
;{'time': 19400, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2037.4722, 'humidity': 73.77154};19400
;{'time': 19500, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2037.0817, 'humidity': 73.78811};19500
;{'time': 19600, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2036.6906, 'humidity': 73.80465};19600
;{'time': 19700, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2036.2988, 'humidity': 73.82116};19700
;{'time': 19800, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2035.9066, 'humidity': 73.837654};19800
;{'time': 19900, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2035.5137, 'humidity': 73.85412};19900
;{'time': 20000, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2035.1202, 'humidity': 73.87056};20000
;{'time': 20100, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2034.7263, 'humidity': 73.88698};20100
;{'time': 20200, 'best_bid': 1093, 'best_ask': 1098, 'bidPrice': 1093.0, 'askPrice': 1094.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2034.3318, 'humidity': 73.90337};20200
;{'time': 20300, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2033.9366, 'humidity': 73.91974};20300
;{'time': 20400, 'best_bid': 1089, 'best_ask': 1097, 'bidPrice': 1092.0, 'askPrice': 1093.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2033.541, 'humidity': 73.93608};20400
;{'time': 20500, 'best_bid': 1088, 'best_ask': 1090, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2033.1448, 'humidity': 73.9524};20500
;{'time': 20600, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2032.7479, 'humidity': 73.9687};20600
;{'time': 20700, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2032.3506, 'humidity': 73.98497};20700
;{'time': 20800, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2031.9528, 'humidity': 74.00121};20800
;{'time': 20900, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2031.5543, 'humidity': 74.01744};20900
;{'time': 21000, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2031.1553, 'humidity': 74.03364};21000
;{'time': 21100, 'best_bid': 1088, 'best_ask': 1096, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2030.7557, 'humidity': 74.04981};21100
;{'time': 21200, 'best_bid': 1086, 'best_ask': 1094, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2030.3556, 'humidity': 74.06596};21200
;{'time': 21300, 'best_bid': 1084, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2029.955, 'humidity': 74.082085};21300
;{'time': 21400, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2029.5538, 'humidity': 74.09819};21400
;{'time': 21500, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2029.1521, 'humidity': 74.114265};21500
;{'time': 21600, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 9.5, 'importTariff': -4.5, 'sunlight': 2028.7498, 'humidity': 74.130325};21600
